audio,caption
7ie-7pwY_L4-279.6.wav,لي سمها الكاتب السر باش تزرب عملية التغيير واحد السر ملي كديرو النتائج تبان دغيا هاد السر هو التصريحات التصريح هو واحد 
7ie-7pwY_L4-289.6.wav,عبارة جملة هدرة كتقولها بجهد ولي كتوصل منها للعقل الباطن ديالك راك عول تبدل عوال تدير شي حاجة متلا دابا فلخر د هاد اللولة من الكتاب 
7ie-7pwY_L4-299.6.wav,كيقولك الكاتب وقف وقول بالجهد عالمي الداخلي هو الذي ينتج عالمي الخارجي او من موراها شد يدك او حطها فوق راسك او قول ان لدى 
7ie-7pwY_L4-309.6.wav,عقلية المليونير غتحس دابا فحال الى بديت كنخربق عليك شوية ولكن شوف حتى انا معنديش بزاف معاه فحال هاد البلانات ولكن منقدرش نكر القوة 
7ie-7pwY_L4-319.6.wav,والتأثير لي يقدرو يديرو في الحياة دبزاف د الناس وأنا طبقتهم ما مرة ما جوج واذا كنتي كتشوف بلي الا درتي هادشي غتبان حمق ولا شي حاجة فحال هاكا فالكاتب 
7ie-7pwY_L4-329.6.wav,واحد الجواب وكيقولك كنفضل نكون احمق فأعين الفقراء ونكون لاباس عليا على انني نكون نورمال في اعين الفقراء ولكن حازق والكتاب فيه بزاف 
7ie-7pwY_L4-339.6.wav,التصريحات ايلا كنتي بغيتي تبدا ديرهم تقدر غير تمشي لجوجل او طابي تصريحات كتاب اسرار عقل المليونير وغيخرجو لك كتبهم بالعربية باش يخرجو لك نيت بالعربية 
7ie-7pwY_L4-349.6.wav,دابا خلينا نكملو فهاد البارتي واللي كتهضر على المخطط المالي ولكن اجي بعدا شنو هو المخطط المالي نقدرو نقولو عليه هو داك البروغرام لي عندك فدماغك 
7ie-7pwY_L4-359.6.wav,لي كيحدد العلاقة ديالك مع الفلوس متلا ايلا كنتي كتقول بلي الفلوس اهم حاجة فهاد الحياة فهاد الاعتقاد جاي من واحد المخطط مالي لي فيك يعني العلاقة 
7ie-7pwY_L4-369.6.wav,ديالك مع الفلوس كيفاش كتصرف كيفاش كتشوفهم كيفاش كتعامل معاهم وهاد المخطط منين كيجي بغيتك دابا ترد البال شوية معايا فهاد البارتي 
7ie-7pwY_L4-379.6.wav,حيت واخا الكتاب ساهل وسامبل ولكن غير هاد الطرف اللول لي شوية معنكش دابا هاد المخطط وقت المالي ديالك هو نتيجة كيما شفنا فلول هاد النتيجة كتجي من افعال 
7ie-7pwY_L4-389.6.wav,هاد الأفعال كيجيو من مشاعر هاد المشاعر كيجيو من أفكار وهاد الأفكار كيجيو من توجيه شوف اي مشكلة 
7ie-7pwY_L4-399.6.wav,كيما كانت الى بغيتي تحلها خاصك تمشي بعدا لراس الخيط لأول حاجة اذن لبغينا نبدلو النتائج خصنا اولا نبدلو التوجيه 
7ie-7pwY_L4-409.6.wav,زعما الطريقة لي توجهتي بها الطريقة لي كبرتي بها الطريقة لي تربيتي بها المهم كاينين تلاتة د الأنواع ديال التوجيه اول توجيه هو التوجيه الشفوي 
7ie-7pwY_L4-419.6.wav,معناه ملي كنا صغار التوجيه الثاني هو التقليد داكشي لي شفناه ملي كنا صغار وكاين الثالث واللي هو الأحداث القاصة دوك التجارب اللي عشنا فالصغرنا 
7ie-7pwY_L4-429.6.wav,دابا حبس طلع واحد النفس وخرجو رتاح شوية حيت دابا غنحاولو نرجعو للماضي ديالك وللطفولة ونبدلو التوجيه ديالك 
7ie-7pwY_L4-439.6.wav,وداكشي اللي تغرس فيك مني كنتي صغير نبداو بعدا بالتوجيه الشفوي ماعرفتش واش حتى انت ولا نتي ولكن الأغلبية فينا صغرنا سمعنا ديك الهضرة ديال الفلوس 
7ie-7pwY_L4-449.6.wav,ما كيشريوش السعادة الناس اللي لاباس عليهم غيدخلوا لجهنم احقا الرسول صلى الله عليه وسلم كان فقير الفلوس وسخ الدنيا لي لاباس عليهم كيسرقو لي ما فحالتهمش ما عدناش الفلوس 
7ie-7pwY_L4-459.6.wav,باش نشريو هادي هاد الجمل فحال هادو لي سمعناهم راهم كاينين لداخل في العقل اللاوعي ديالك راه واخا مكتردش البال ولكن راهم فيك وشحال من قرار كتاخدو بناء عليهم 
7ie-7pwY_L4-469.6.wav,معرفتكش انا واش باقي منقيتي عقلك من فحال هادشي ولكن لي غنقولك بلي كاع هاد هادشي راه بولشات فبولشات الفلوس زوينين الفلوس كيشريو السعادة ديك 
7ie-7pwY_L4-479.6.wav,الهضرة د القناعة بولشات ديك الهضرة ديال الله كيبغي الفقراء حتى هي بولشات هداك غير فهم خاطئ للدين ما كيناش او بغينا ولا كرهنا الفلوس ما كيديروش السعادة 
7ie-7pwY_L4-489.6.wav,ولكن بلا فلوس صعيب بزاف تكون سعيد اذن حاول تنسى عليك ديك ديك الهضرة د الفلوس ماشي مزيانين الفلوس شحال ما جادو شحال ما كانوا احسن النوع 
7ie-7pwY_L4-499.6.wav,ديال التوجيه لي خصنا نصايبوه هو التقليد واش سبق لك جربتي كميتي غير حيت شفتي باك كيكمي ولا واش سبق لكي مشيتي درتي ماكياج دمك حيت شفتيها كديرو 
7ie-7pwY_L4-509.6.wav,محيط ديالنا عندو واحد الدور كبير فالتربية ديالنا ودابا اللي بغيتك دير هو تشوف والديك كيفاش كانوا كيتعاملو مع الفلوس شنو ديالهم لي كنتي كطلب الفلوس 
7ie-7pwY_L4-519.6.wav,واش الفلوس كانوا مصدر سعادة ولا تمارة في داركم وأحسن حاجة دير هي تشوف فوالديك واش هما فقراء ولا لاباس عليهم لا ماكانوش من الطبقة الغنية 
7ie-7pwY_L4-529.6.wav,فأي حاجة وأي طريقة كانوا كيتعاملوا بها مع الفلوس راها طريقة خاطئة من لخر ها انا اختصرت عليك بزاف ديال الطريق ما تحاولش تعلم كيفاش 
7ie-7pwY_L4-539.6.wav,تعامل مع الفلوس من والديك وما تحاولش تفكر غير مع راسك كيفاش تعامل مع فلوس حيت الا كنتي عشتي فمحيط ماشي لباس عليه فما تحاولش تقلدو 
7ie-7pwY_L4-549.6.wav,تخايل راسك بحال الى يالاه تزاديتي وما عارف والو على الفلوس وحاول تاخد الطريقة ديال ديال التعامل مع الفلوس مني اليوما اه راه باقي غنهضرو على كيفاش تعامل مع الفلوس االى اخره 
7ie-7pwY_L4-559.6.wav,المهم ما تخافش ما غتخرج من عندي اليوما حتى تكون وليتي ميليونير فدماغك باقي خصك غا الفلوس الواقع وصافي التوجيه الثالث لي عندنا هو الأحداث الخاصة اي واحد فينا داز من تجارب 
7ie-7pwY_L4-571.5.wav,المخطط المالي ديالو والكاتب كيعاود لينا القصة ديال مراتو كيقول بلي مراتو مني تزوجاتو مخدماتش وكانت ديما كتقولو يعطيها الفلوس ملي جا وشاف 
7ie-7pwY_L4-581.5.wav,شافها وشاف الصغر ديالها وكيفاش عاشت لقا بلي ملي كانت صغيرة وكانت كتبغي تشري كتمشي عند مها وكتقولها تعطيها الفلوس والوالدة ديالها ديما كتجاوبها 
7ie-7pwY_L4-591.5.wav,وكتقولها معنديش سيري عند باك هاد اللحظات تعاودو بزاف د المرات فحياتها حتى تغرسات ليها الفكرة ديال انها كانتى ما غتخدمش والراجل 
7ie-7pwY_L4-601.5.wav,خاصو يبقى يعطيها فلوس وهادي كنشوفوها حتى فحياتنا وفي المجتمع ديالنا شحال من بنت وشحال من مرا مزوجين وواخا قاريين ولا ما عرفت اش دايرين ما خدامينش شحال 
7ie-7pwY_L4-611.5.wav,من وحدة من هادو ولات هاكا غير بسبب ان مها حتى هي مكانتش خدامة وخا هي باغا تخدم ولكن اللاوعي ديالها معكزها ولا مانعها ومامخليهاش تخرج 
7ie-7pwY_L4-621.5.wav,الراحة ديالها علاش حيت تبرمجات فصغرها ما عنديش كيفاش نعاونك فهادي ولكن تحبس وتفكر فالتجارب اللي دزتي منهم فحياتك وتشوفهم كيفاش 
7ie-7pwY_L4-631.5.wav,اترو ليك على حياتك وتنوي انك متبقاش تعيش بناءا عليهم هادي هي الطريقة الوحيدة اللي تقدر تغلبهم وكاينة واحد الطريقة اخرى ما قالهاش الكاتب واللي وصلت لها من خلال  
7ie-7pwY_L4-641.5.wav,قراية دلكتوبا خرين والاستنتاجات ديالي اننا حنا في الفين وتنين وعشرين سهالت الطريقة ديال غسيل الدماغ ولاو ليزالكوريتم كيديرو الخدمة كاملة متلا 
7ie-7pwY_L4-651.5.wav,الى مشيتي لانستغرام او فولويتي دي باج لي كيهضرو على الفلوس او على العقلية او راه بالمناسبة عطاها الله فحال هاد لي باج المهم لدرتي هادشي فأنستغرام 
7ie-7pwY_L4-661.5.wav,بين لك هاد لي بوسط سطوريات ونتا ولا نتي كل مرة غدخل للسوشال ميديا غتبدا تشوف نصائح غتبقى تشوف كيفاش كيفكرو الناس لي لباس عليهم وشوية بشوية 
7ie-7pwY_L4-671.5.wav,تبدا تبدل عقليتك شوية بشوية غيبقى دماغك كيتغسل من دوك الأفكار القدام وكيجيولو افكار جداد وعقليات جداد وأنا الصراحة فنظري دير غير هادي باركة 
7ie-7pwY_L4-681.5.wav,ايه حاول تحل ديك المشكلة ديال التوجيه الفاشل اللي خديناه من المحيط ديالنا فصغرنا ولكن صافي هدا ما كان راه غا سوشال ميديا كافية انها تغسل دماغك 
7ie-7pwY_L4-691.5.wav,لاش دير شي مجهود من عندك وهنا نكونو سالينا هاد لبارتي لولا ودابا غندخل فلبارتي ديال كيفاش كيفكر خونا المليون ولكن شوف سمعني مزيان هاد الفيديو هدا 
7ie-7pwY_L4-701.5.wav,ولا هاد البوطكاس سميه كيما بغيتي بغيتك مرة فكل شهر تعاود تسمع هاد لبارتي لي جاية حيت انك صافي تسمع دابا كيفاش كيفكر المليونير وتمشي هادشي غايتنسى 
7ie-7pwY_L4-711.5.wav,اذن غادي نخلي ليكم فديسكريبسيون التوقيت ديال الفيديو ديال كل بارتي او بغيتك مرة فداك الشهر ترجع للفيديو او تبداه من هاد الوقيتة او تعاودو 
7ie-7pwY_L4-721.5.wav,باش كتبقى ديما عاقل على هادشي المهم اما بعد فا غنهضرو دابا على الفرق بين التفكير ديال اللي لاباس عليهم وبين الفقراء وكيفاش تقدر تفكر فحال الأغنياء 
7ie-7pwY_L4-731.5.wav,باش حتى نتا ولا نتي تقدر دير الفلوس دماغك فيه شي ضوسي لي كتعتامد عليهم باش تعيش حياتك متلا الى بانت ليك شي فرصة لي تقدر تستغلها ودير لك الفلوس فهاديك اللحظة لي كتبان ليك 
7ie-7pwY_L4-744.05.wav,ما تقررش شنو دير راك كتمشي لعقلك او كتقلب على الدوصي يعني الملف ديال الفلوس وكتفتحو وبناء عليه كتقرر كيفاش تعامل مع ديك الفرصة الافكار 
7ie-7pwY_L4-754.05.wav,الوحيدة اللي عندك فعقلك على الفلوس هي دوك الأفكار اللي كاينين فدوك الملفات اللي فعقلك اذن الكاتب كيقولك شوف دوك لي دوصي هوما اللي مسؤولين على واش غتكون لاباس 
7ie-7pwY_L4-764.05.wav,وخاصك ترد لهم البال ولهذا فهاد لبارتي غنشوفو لي ضوسي لي كاينين عندك ولي عند لي لباس عليهم ولي عند الفقراء باش هاكاك تقدر تبدل 
7ie-7pwY_L4-774.05.wav,لي فعقلك ودير فبلاصتهم حاجة حسن الضوسي اللول الأغنياء يؤمنون بمقولة انا اصنع حياتي والفقراء يؤمنون بمقولة حياتي مجرد صدفة اول فكرة 
7ie-7pwY_L4-787.5.wav,كتقولك بلي الا باغي دير الفلوس وبغيتي تصنع النجاح خاصك بعدا تأمن بلي راك نتا ولا نتي كتسوق الباطو د حياتك خصك تأمن بلي راك نتا ولا نتي لي خلقتي 
7ie-7pwY_L4-797.5.wav,نجاحات قديمة والجديدة ولي جاية ونتا ولا نتي لي كتخلق المعاناة ديالك وسواء بوعي ولا بدون وعي منك راك نتا لي مسؤول 
7ie-7pwY_L4-807.5.wav,فقراء هوما هادوك لي واخدين الدور ديال الضحية انا غنعطيك دابا شي صفات لي كيكونو فضحايا الى كانت فيك شي وحدة ولا كتر عرف راسك بلي خاصك تبدل 
7ie-7pwY_L4-817.5.wav,راك باقي كتلعب دور الضحية اول حاجة الضحايا ديما كيسبوها فواحد خور ملي كيشوف راسو ماشي لاباس عليه كيسبها فالدولة فالحكومة فباه 
7ie-7pwY_L4-827.5.wav,بوص ديالو فالأستاذ ديالو فالنصابة المهم كيبقى كيقلب غير على من يلصقها فيه ولكن في الحقيقة را غير كيضيع لينيرجي ديالو وصافي اه يقدر يكونو والديك 
7ie-7pwY_L4-837.5.wav,في الفقر ديالك كيما شفنا فالبارتي الأولى ولكن راه الخطأ ديالك حيت مصلحتيش داكشي لي دارو الناس اللي دايرين بك والمحيط ديالك ما غتقدرش تبدلهم ولكن غتقدر 
7ie-7pwY_L4-847.5.wav,تبدل راسك اذن فينما تحس براسك بلي كتلوم شي واحد حبس وقول قول بلي هداك خطأ ديالك وبلي نتا ولا نتي خاصك تنوض وتقلب على الحل 
7ie-7pwY_L4-857.5.wav,حاجة التبرير كتلقى شي وحدين وللأسف ما اكترهم كتلقاه كيهدر مع صاحبو كيقولو اه صاحبي داك خونا لباس عليه ولكن راه مريض بالسكر 
7ie-7pwY_L4-867.5.wav,حتى الماكلة ما كياكلهاش او صاحبو كيقولو ارا الصحة هي كلشي ما فهمتش منين جابو هاد الدكاء اللي كيخدموه وكيعطيوهم فحال هاد الافكار ولكن اش دخل الفلوس 
7ie-7pwY_L4-877.85.wav,الصحة اشنو العلاقة اللي بيناتهم باش تقارنهم لاباس عليه وفيه السكر كون مكانش لاباس عليه مكانش غيكون فيه السكر وا خويا يكون فيا السكر ولاباس عليه حسن 
7ie-7pwY_L4-887.85.wav,ما يكون فيا السكر وحازق الفلوس حاجة زوينة من اللخر ومهمة بزاف ومن بين اهم الحوايج اللي كاينين فهاد الحياة ما تحاولش تبرد على راسك لا ما كانوش عندك الفلوس 
7ie-7pwY_L4-897.85.wav,الى كنتي فقير فهادي حاجة مزويناش من لخر الفلوس كينفعو وخاصك تنوض دير اللي فجهدك باش تجيبهم سالينا ثالث حاجة واخر حاجة كيديرها الضحية كيتشكى الحاجة اللي كتركز عليها كتكبر 
7ie-7pwY_L4-910.95.wav,لا بديتي كتشكى حيت ما عندكش الفلوس فراك كتركز على الفقر وكون متأكد لي راه غير غتزيد تكحلها عليك وصافي باختصار بغيتي تكون ضحية هاد الطريق 
7ie-7pwY_L4-920.95.wav,ما بغيتيش راه قلت لك شنو دير الأغنياء كيمارسو لعبة المال من اجل الفوز والفقراء كيمارسوها من اجل عدم الخسارة تخايل معايا شي ماتش دكورة وواحد الفرقة لاعبة بطريقة 
7ie-7pwY_L4-934.3.wav,احتمال كبير بزاف مغتربحش يا اما غتعادل يا اما غتخسر ولكن الفرقة لي كتلعب على الهجوم اه تقدر تخسر ولكن فنفس الوقت تقدر تربح 
7ie-7pwY_L4-944.3.wav,وهادي هي العقلية اللي خاصها تكون عندك قبل ما تبدا اي مشروع كيما كان بغيتي تبدا الايكوميرس مدخلش خايف على فلوسك وخايف تخسرهوم وتبقى ضرب الحساب غا 
7ie-7pwY_L4-954.3.wav,اه هو حاول على فلوسك ولكن الهدف الداخلي داك الإحساس لي كاين في اللاوعي ديالك خاصو يكون عوال يربح ماشي يتعادل ثالثا الأغنياء ملتزمين باش انهم يكونوا اغنياء والفقراء 
7ie-7pwY_L4-969.3.wav,اغنياء كاين تلاتة د الأنواع د الناس كاين لي كيقول انا باغي نولي لاباس عليا هاد الجملة كتعني لا طاحو عليا الفلوس من السما غنشدهم او صافي الرغبة بوحدها عمرها كانت كافية 
7ie-7pwY_L4-979.3.wav,وكاين اللي كيقولك انا غانولي لاباس علي زعما انا كانختار نولي لاباس هنا تزادت واحد الحاجة تزادت قوة الاختيار وهادي حاجة مزيانة 
7ie-7pwY_L4-989.3.wav,ولكن تا هي ما كافياش النوع التالت هو اللي بغيتك تكون منو وكيقول انا التزم ان اكون غنيا زعما اي حاجة خرا كاينا فهاد الدنيا ماشي شغلي فيها 
7ie-7pwY_L4-999.3.wav,غندير الفلوس ومولاها ربي حياتي كاملة نهار ديالي كامل كل ما غانبقى نفكر فيه هو الفلوس غانفيق فالصباح وانا كانفكر فكيفاش ندير الفلوس غانعس 
7ie-7pwY_L4-1009.3.wav,ونفكر فكيفاش ندير الفلوس هادي هي ملتزم يعني غندير الفلوس ولا غانتاحر خاصك تآمن من اعماق القلب ديالك بلي راك غدير الفلوس او بلي راك قادر 
7ie-7pwY_L4-1019.3.wav,وغتقاتل على ودهم رابع دوسي عندنا الأغنياء كيحلمو احلام كبيرة الفقراء كيحلمو احلام صغيرة هادي غنلخصها ليك فمقولة وحدة الى كنتي ناوي توصل للقمر فأقل حاجة غتوصليها 
7ie-7pwY_L4-1031.2.wav,ها هي الأخيام ولكن الى كنتي ناوي توصل للغيام فحتمال عمرك تخرج حتى من الأرض المهم شي حاجة فحال هاكا نسيت بالضبط ولكن باختصار اضرب على حاجة كبيرة باش توصل لحاجة 
7ie-7pwY_L4-1041.2.wav,حاجة متوسطة الى ضربتيها على تلاتة د المليون فالشهر فغالبا غتوصل لديك ست الاف سبعالاف مليون فالشهر ولكن لا ضربتي وخدمتي وعشتي باش توصل لتلاتين مليون فالشهر 
7ie-7pwY_L4-1051.2.wav,فغتسالا بيك بديك خمسة عشرة د المليون المهم هادشي تقربي بيه ولكن حاول ما كونش واقعي في الأحلام ديالك ضرب بعيد وعول على بزاف خامسا الأغنياء كيركزو على الفرص والفقراء 
7ie-7pwY_L4-1066.2.wav,لباس عليهم كيشوفو الفرص دالنمو الفقراء كيشوفو احتمالات الخسارة الأغنياء كيركزوا على المكاسب والفقراء على المخاطر فبلاصة ما تعيش بناء على الخوف 
7ie-7pwY_L4-1076.2.wav,عش بناء على الثقة تيق فراسك بلي راك غتقدر تربح وحتى لخسرتي فرصة باش تعلم راه الحاجة اللي كتركز عليها هي اللي غتجيك 
7ie-7pwY_L4-1086.2.wav,خسارة غتجي ركزتي على الربح غيجي السر السادس من اسرار عقل المليونير الأغنياء كيتعجبو بالأغنياء والناجحين الفقراء كيحتاقرو الأغنياء كيفاش باغي تولي واحد الحاجة لي كتحتاقرها 
7ie-7pwY_L4-1099.25.wav,أكترهم دوك الناس لي ملي كيشوفو شي واحد سايق طوموبيل زوينة كيقولو اه دار داكشي بالحشيش وصافي ولا اه هاديك غا نصاب وصافي اه فين غادي بهادشي 
7ie-7pwY_L4-1109.25.wav,غا باش نكونو متفاهمين الأغنياء غالبا ما كيكونو مزيانين كتر من الفقراء اصلا راه قليل فاش كتلقى شي واحد لي لاباس عليه ولكن قبيح وما مخلقش الى اخره 
7ie-7pwY_L4-1119.25.wav,ويلا جاب الله شي نهار تلاقيتي شي واحد ميليونير ولا غير مشيتي لشي بلاصة فيها ناس لي لباس عليهم غتلقى بلي الأغلبية فيهم راهم ناس مزيانين والله يعمرها سلعة فبغين الناس 
7ie-7pwY_L4-1129.25.wav,لي لاباس عليهم تعجب بيهم هادي هي الطريقة الوحيدة لا بغيتي تكون فحالهم السر السابع الأغنياء كيرتابطو بالناجحين والإيجابيين الفقراء 
7ie-7pwY_L4-1139.85.wav,غير الناجحين او سلبيين ناجحين كيشوفو الناجحين لخرين وسيلة باش كيحفزو بها راسهم وكيقولو الى قدرو هادوك ينجحو حتى انا غنقدر نجح التقليد من بين اهم 
7ie-7pwY_L4-1149.85.wav,الحوايج اللي كتعلم الناس خاصك تفرح ملي تشوف شي واحد سبقك ودار الفلوس حيت راه كيكون عطاك واحد الطريق باش تبعها حتا نتا ولا نتي وسهل عليك 
7ie-7pwY_L4-1159.85.wav,كان عندك شي صاحبك ولا صاحبتك ولا كتعرف شي واحد اللي دايرة بيه ديك الطاقة السلبية فحال كيتشكى متلا فبالاحسن تبعد على فحال هاد الناس السر التامن الأغنياء واجدين باش يروجو لراسهم الفقراء كيخافو 
7ie-7pwY_L4-1174.9.wav,هادي مهمة بزاف مكيبغيوش يروجو لراسهم بزاف كيخافو من انهم يبينو راسهم والمنتجات ديالهم ما تخافش ا صاحبي من العالم خرج وقول 
7ie-7pwY_L4-1184.9.wav,انا وهاشنو كنعرف ندير راه وخا تكون باغي غير تخدم فشي شركة فايلا دوزتي لونتروتيان وما بينتيش القدرات ديالك علاش قاد غايجي واحد خور وغياخد ليك بلاصتك 
7ie-7pwY_L4-1194.9.wav,غتكون حسن منو متخافش من الترويج متخافش من البيع بين راسك او واجه العالم كنقوليك هادشي وانا براسي مباغيش نبين وجهي تاسعا الأغنياء اكبر 
7ie-7pwY_L4-1204.9.wav,الفقراء اصغر من المشاكل ديالهم باش دير الفلوس واحد الحاجة لي ماشي ساهلة الطريق عامرة مشاكل وعامرة شوك من نهار غتبدا والمشاكل غيبقاو 
7ie-7pwY_L4-1214.9.wav,ينزلو عليك وهادشي علاش الأغلبية كيخافو من هاد الطريق حيت مكيبغيوش المشاكل وسر النجاح ماشي هو تغلب المشاكل ولا تهرب منو السر 
7ie-7pwY_L4-1224.9.wav,حتى تولي اكبر من المشكلة براسها راه الحجم ديال المشكلة ماشي مهم الحجم ديالك هو لي مهم العالم الخارجي هو انعكاس للعالم الداخلي ديالك 
7ie-7pwY_L4-1234.9.wav,ايلا بغيتي دير التغيير فبدل الداخل ديالك وراه كلما كبرو المشاكل كلما وليتي تدير فلوس كتر كنتي خدام فليكوميرس وولاو كيجيوك الطلبيات كتر ما تقدر 
7ie-7pwY_L4-1244.9.wav,فهادشي كيعني بلي جا الوقت باش تكبر راسك باش تخدم معاك ناس لي عاونوك ديما فينما تحس بالمشاكل ولاو يكبرو عرف بلي جا الوقت باش تكبر 
7ie-7pwY_L4-1254.9.wav,راسك سير تعلم لونكلي سير طور من المهارات د البيع ديالك المهم حاول تكبر راسك وصافي قاعدة خرى عاود كتقولك الفقراء كيبغيو يتخلصو على الوقت ديالهم 
7ie-7pwY_L4-1264.9.wav,والأغنياء على النتائج هادي هي ديك اللعيبة ديال الصالير حنا كبشر كنقلبو على الأمان كيعجبنا نعيشوه وحنا عارفين بلي واحد المبلغ ثابت غيوصلنا فلخر 
7ie-7pwY_L4-1274.9.wav,سواء خدمنا ولا لا هاد الأمان المشكلة ديالو هو كيخليك تخسر واحد الحاجة مهمة ولي هي الثراء هادي هي ديك اللعيبة ديال الصالير حنا كبشر كنقلبو 
7ie-7pwY_L4-1284.9.wav,على الامان كيعجبنا نعيشوه وحنا عارفين بلي واحد المبلغ ثابت غيوصلنا فلخر د الشهر سواء خدمنا ولا لا هاد الامان المشكلة ديالو هو كيخليك تخسر واحد الحاجة مهمة 
7ie-7pwY_L4-1294.9.wav,او لي هي الثراء ما حدو باقي كتعيش او كتخلص على الوقت ديالك فراك عمرك غدير الفلوس حيت راك كتبيع وقتك كتبيع حريتك ووقتك 
7ie-7pwY_L4-1304.9.wav,راه محدد يعني راك كدير واحد السقف للدخل ديالك والناس لي لاباس عليهم هوما اللي قدرو يقاومو هاد الرغبة وهوما اللي قدرو يمشيو عكس التيار فكرة اخرى عاود الفقراء كيفكروا ياخدوا يا اما هادي يا اما هادي الأغنياء كيفكروا 
7ie-7pwY_L4-1319.65.wav,ياخدوهم بجوج كيفاش زعما دابا الى سولك شي واحد اختار يا اما الصحة يا اما ما الفلوس فالحاجة اللي خاصك دير ماشي هي تختار شي وحدة خاصك تشوف كيفاش تقدر 
7ie-7pwY_L4-1329.65.wav,تاخدهم بجوج ما تحاولش تعيش محدود حاول ديما تقلب على طرق باش تاخد كلشي وتعيش الحياة اللي باغي الكاتب عاود كيقول لينا الفقراء كيخدمو على الفلوس لي لاباس عليهم 
7ie-7pwY_L4-1342.25.wav,تامارة والعمل الشاق معمرهم كانوا سبب باش دير الفلوس بالعكس سير شوف اللي لاباس عليهم غالبا ما كتلقاهم كيدوزو اغلب الوقت ديالهم جالسين ولا مسافرين 
7ie-7pwY_L4-1352.25.wav,خدمو كيخدمو حيت داكشي كيعجبهم في البدية اه ما كاينش مشكل تضرب تمارة راه كاتب راسو ضرب تمارة باش كتب هاد الكتاب ولكن صافي ناس خرين هوما لي تكلفو 
7ie-7pwY_L4-1362.25.wav,نشروا البيع الى اخره خاصك تولي عندك ديك القاعدة ديال انك تخدم على شي حاجة اللي غا تبقا من بعد تجيبلك الفلوس بلا التواجد ديالك يعني ايلا كنتي كتخدم شي خدمة او كتشوف راسك 
7ie-7pwY_L4-1372.25.wav,اللي خاصك تبقى ديما ديرها ومغتقدرش ترتاح فراك غادي فطريق خطأ واخيرا الأغنياء كيعرفو يماناتجيو الفلوس ديالهم وهادي من بين اهم قواعد وداكشي علاش خلي تا هي لخرا راه محدو نتا ولا نتي 
7ie-7pwY_L4-1388.5.wav,عمرك غدير الفلوس وكاين لي غيقولي دابا وا بلاتي تنديرو الفلوس بعدا عاد نتعلمو نصرفوهم شوف راه وخا تكون عندك درهم في الجيب خاصك تعرف كيفاش تصرف 
7ie-7pwY_L4-1398.5.wav,حيت راه حتى كتعلم تصرف عاد الفلوس كيبداو يجيو وهاد المهارة ديال لماناجمنت  د الفلوس ساهلة وانا غنعلمها ليك دابا نيت اولا غتمشي لشي بنكة 
7ie-7pwY_L4-1408.5.wav,غتفتح شي كونط هاد الكونط هدا عشرة فالمية ديال الفلوس لي عندك غديرهم فيه وغتخليه خاص غير بالدخل السلبي الدخل السلبي هو الباسيف اينكوم 
7ie-7pwY_L4-1418.5.wav,حاجة لي كتبدا هي دخلك الفلوس بلا تدخل منك كيفاش متلا نتا ولا نتي فتحتي شي كونط وبقيتي ديما كتحط فيه عشرة فالمية ديال الدخل ديالك غيجي شي نهار 
7ie-7pwY_L4-1428.5.wav,غتقدر تكون ولات عندك شفيه واحد البركة هاد البركة غتمشي وغتشري بها اسهم في شي شركة واللي غتبقى دخل منهم الفلوس بلا حتى ما تحمق راسك 
7ie-7pwY_L4-1438.5.wav,غتمشي تشري شي دار او تبقى تكريها حتى هادي مزيانة ولا تشري شي كاراج او تبقى تكري المهم شي حاجة لي غدخل ليك الفلوس بلا متحمق راسك معاها تانيا غتفتح كونط 
7ie-7pwY_L4-1448.5.wav,ولا المهم غتشد واحد العشرة فالمية ديال الفلوس ديالك عاود هاد الفلوس غتخليهم خاصين بالترفيه غتخرج بيهم غتلعب بيهم وغتقصي بيهم المهم هاد الكونط هذا 
7ie-7pwY_L4-1458.5.wav,داكشي لي فيه خاصك تبقى غير كتخسرو وصافي على الموتعة وثالثا غدير عاود واحد هاد ولا تشد واحد العشرة فالمية ديال الدخل ديالك وغتخليه خصيصا باش تشري 
7ie-7pwY_L4-1468.5.wav,داكشي اللي غالي مثلا باغي تشري طوموبيل ما تشريهاش دقة وحدة ولا بالكريدي دير واحد الكونط او بقا تحط فيه عشرة فالمية د الصالير ديالك كل شهر من بعد ما غيتجمعو الفلوس 
7ie-7pwY_L4-1478.5.wav,تما شريها رابعا كدير واحد عاود وكتحط فيه عشرة فالمية هادي خاصة بالتعلم يا اما غتشري شي فورماصيون من الأنترنيت ولا دير شي فورماصيون فشي ولا 
7ie-7pwY_L4-1488.5.wav,تصرفها على الكتوبة المهم كتعلم بها وصافي وخامسا غدير عشرة في المية يا خاصة بالعطاء يعني كتصدقها كتعطيها لوالديك المهم داكشي ديال الخير 
7ie-7pwY_L4-1498.5.wav,وحيت كيما كيقول الكاتب را خاصك دير الخير بفلوسك الى بغيتي الكون يصيفطلك فلوس كتر وهادي حتى الله قالها ماشي غا الكاتب واخيرا غتبقى ليك واحد الخمسين 
7ie-7pwY_L4-1508.5.wav,هادي خاصة بالضروريات الصحة الماكلة المسكن او داكشي اللي ضروري وواخا يكون فجيبك خمسة دراهم طبق هاد القاعدة عليه وماناجي فلوسك 
